seed,sample_size,instruments,null_kind,positive_rate,model,roc_auc,pr_auc,brier,log_loss,accuracy,balanced_accuracy,calibration_error,baseline_roc_auc,baseline_pr_auc,baseline_brier,baseline_log_loss,brier_improvement,log_loss_improvement
445,195,5,IID,0.4717948717948718,regularized_logistic,0.4665470662726889,0.4507167020308292,0.24995212046278728,0.6930601857739639,0.5282051282051282,0.5,0.0111247271194031,0.5,0.4717948717948718,0.2505954651409196,0.6943382512090625,0.000643344678132346,0.0012780654350985632
446,195,5,IID,0.517948717948718,regularized_logistic,0.6035390773119865,0.5893582718646597,0.24872677710122668,0.6905831199628394,0.517948717948718,0.5,0.03269941287089828,0.5,0.517948717948718,0.24978831836833343,0.692723790144611,0.0010615412671067526,0.0021406701817716645
447,195,5,IID,0.5538461538461539,regularized_logistic,0.4322051936994466,0.5296730502441522,0.2557130879381459,0.7046097252113727,0.46153846153846156,0.5116538952745849,0.08149456791236336,0.5,0.5538461538461539,0.2471123767292061,0.6873609263096121,-0.008600711208939793,-0.017248798901760565
448,195,5,IID,0.48205128205128206,regularized_logistic,0.5165367600589846,0.5056798934203968,0.25103381539306235,0.6952161287773952,0.48205128205128206,0.5,0.038335318731055945,0.5,0.48205128205128206,0.24978831836833343,0.692723790144611,-0.0012454970247289254,-0.0024923386327841968
449,195,5,IID,0.48205128205128206,regularized_logistic,0.5215925847903939,0.5057077156755707,0.2497211270044435,0.6925893643532274,0.517948717948718,0.5,0.007961994814417617,0.5,0.48205128205128206,0.25391014695297187,0.7009973501814106,0.004189019948528383,0.008407985828183251
450,195,5,IID,0.517948717948718,regularized_logistic,0.5684642932378344,0.5504502821346624,0.24931621447432847,0.691779368313266,0.517948717948718,0.5202759637665895,0.019123985345848336,0.5,0.517948717948718,0.25203273560899403,0.6972189009615939,0.002716521134665556,0.0054395326483278605
451,195,5,IID,0.49743589743589745,regularized_logistic,0.4752787713023353,0.4976520438227148,0.2561432105652605,0.7056025136650798,0.5025641025641026,0.5,0.07748128764291795,0.5,0.49743589743589745,0.25061234783248315,0.6943730213490528,-0.005530862732777364,-0.01122949231602699
452,195,5,IID,0.5282051282051282,regularized_logistic,0.5524482904178978,0.5798835429346643,0.2511730176731286,0.6954940114738642,0.4717948717948718,0.5,0.048365451011127714,0.5,0.5282051282051282,0.2514335751901492,0.6960158876604668,0.0002605575170205876,0.0005218761866025989
453,195,5,IID,0.558974358974359,regularized_logistic,0.555045871559633,0.6320232954431475,0.25380315255974645,0.700763252353698,0.441025641025641,0.5,0.08942947147304925,0.5,0.558974358974359,0.24798992642719156,0.6891249861933095,-0.005813226132554888,-0.011638266160388433
454,195,5,IID,0.5128205128205128,regularized_logistic,0.49105263157894735,0.5215561327183742,0.2525669700682767,0.6982961923538229,0.48717948717948717,0.5,0.05158351288567459,0.5,0.5128205128205128,0.25084870551437044,0.6948455842952859,-0.001718264553906279,-0.0034506080585370302
455,195,5,IID,0.49743589743589745,regularized_logistic,0.5603829160530192,0.548039039902104,0.25351208307095874,0.7002281048256275,0.5025641025641026,0.5,0.0633588387257703,0.5,0.49743589743589745,0.25032709339245773,0.6938016636657524,-0.0031849896785010046,-0.006426441159875118
456,195,5,IID,0.5487179487179488,regularized_logistic,0.5348343245539507,0.5872668891930569,0.24870395501758608,0.6905542335223834,0.5487179487179488,0.502017841971113,0.038071468292366774,0.5,0.5487179487179488,0.24850922681125537,0.6901643708345622,-0.00019472820633070764,-0.000389862687821263
457,195,5,IID,0.48205128205128206,regularized_logistic,0.48367389930482413,0.4657073363607822,0.250064335388324,0.6932758492388142,0.48205128205128206,0.4837792289867284,0.02025741996537716,0.5,0.48205128205128206,0.25104366207296336,0.6952356854170129,0.0009793266846393478,0.001959836178198615
458,195,5,IID,0.49230769230769234,regularized_logistic,0.4882154882154882,0.543252179721436,0.2509801688244436,0.6951151152877599,0.5076923076923077,0.5,0.032235280686447154,0.5,0.49230769230769234,0.24995350254553858,0.6930541839224873,-0.0010266662789049918,-0.0020609313652726335
459,195,5,IID,0.48717948717948717,regularized_logistic,0.5649473684210525,0.5308945999514926,0.2514635605420325,0.6960790312762114,0.48717948717948717,0.5,0.0486455002972202,0.5,0.48717948717948717,0.2498371450738093,0.6928214369277738,-0.0016264154682232024,-0.0032575943484376424
460,195,5,IID,0.5025641025641026,regularized_logistic,0.4982116557963392,0.49661235100624346,0.25017262648834926,0.6934926783356213,0.5025641025641026,0.5,0.012455145346897956,0.5,0.5025641025641026,0.24999588440610226,0.6931389495735193,-0.0001767420822469945,-0.00035372876210204574
461,195,5,IID,0.49743589743589745,regularized_logistic,0.4809593940669051,0.5012466272452333,0.2505087852005619,0.6941660782644176,0.5025641025641026,0.5,0.022014314062708595,0.5,0.49743589743589745,0.2500049211995118,0.693157022968554,-0.000503864001050125,-0.0010090552958635923
462,195,5,IID,0.49743589743589745,regularized_logistic,0.544393014937934,0.5641616848960097,0.2557969197278061,0.7048657993267806,0.49743589743589745,0.5,0.07756164358490658,0.5,0.49743589743589745,0.24999644482739908,0.69314007020889,-0.005800474900407027,-0.011725729117890604
463,195,5,IID,0.517948717948718,regularized_logistic,0.49346955972192963,0.5026607955282536,0.24976613052321436,0.6926799106069864,0.517948717948718,0.5,0.007215796013153031,0.5,0.517948717948718,0.2511685659694675,0.6954858874121643,0.001402435446253153,0.002805976805177912
464,195,5,IID,0.5282051282051282,regularized_logistic,0.5045377796538624,0.5363200529692578,0.249972424874531,0.6930920300352897,0.517948717948718,0.5140882228788518,0.028129443145870715,0.5,0.5282051282051282,0.25059546514091957,0.6943382512090626,0.0006230402663885692,0.0012462211737728213
465,195,5,IID,0.47692307692307695,regularized_logistic,0.43790849673202614,0.4307676770246756,0.24985494833925423,0.692860751562521,0.5230769230769231,0.5,0.016926538877571284,0.5,0.47692307692307695,0.25039861716045037,0.6939444777787358,0.000543668821196136,0.0010837262162147754
466,195,5,IID,0.5538461538461539,regularized_logistic,0.41677309493401454,0.5056462614563246,0.25978022439536835,0.7128165691948439,0.4461538461538462,0.5,0.10901813900116175,0.5,0.5538461538461539,0.2521702489846742,0.6974895440720325,-0.007609975410694136,-0.015327025122811477
467,195,5,IID,0.5128205128205128,regularized_logistic,0.46389473684210525,0.5042414290154456,0.2505128455641657,0.6941735697978748,0.5025641025641026,0.4928947368421053,0.009675203442613578,0.5,0.5128205128205128,0.2501818041712858,0.6935108066229192,-0.00033104139287987167,-0.0006627631749556162
468,195,5,IID,0.5128205128205128,regularized_logistic,0.4276842105263158,0.4769460487042446,0.2502841006477128,0.6937154202513646,0.48717948717948717,0.5,0.017696488787705966,0.5,0.5128205128205128,0.24983581407322952,0.6928187729015999,-0.0004482865744832587,-0.0008966473497646898
469,195,5,IID,0.47692307692307695,regularized_logistic,0.5259329538266919,0.5040086487767048,0.2517639869003314,0.6966787072998569,0.47692307692307695,0.5,0.04878448099616545,0.5,0.47692307692307695,0.2512386186315563,0.6956257865387399,-0.0005253682687751393,-0.001052920761117071
470,195,5,IID,0.5025641025641026,regularized_logistic,0.4726488533557752,0.47405292994591086,0.250883615104404,0.694916772515642,0.49743589743589745,0.5,0.027749533931510584,0.5,0.5025641025641026,0.24999343256292922,0.6931340456285303,-0.000890182541474771,-0.0017827268871116742
471,195,5,IID,0.48205128205128206,regularized_logistic,0.5109542869180536,0.48138543715808435,0.2542202340656627,0.7017446563121069,0.517948717948718,0.5,0.06778032710571417,0.5,0.48205128205128206,0.2505986875633758,0.6943448326289653,-0.0036215465022869098,-0.007399823683141626
472,195,5,IID,0.49230769230769234,regularized_logistic,0.4356060606060606,0.45929922753254543,0.250274324076281,0.6936959144502584,0.5025641025641026,0.4954229797979798,0.0026608129774850714,0.5,0.49230769230769234,0.2501697551134065,0.6934867199159392,-0.00010456896287447393,-0.0002091945343191126
473,195,5,IID,0.5333333333333333,regularized_logistic,0.4767540152155537,0.5207071021347646,0.25382804899149275,0.7008207036061482,0.4666666666666667,0.5,0.06841753286295332,0.5,0.5333333333333333,0.24955945632128956,0.6922660322818143,-0.004268592670203186,-0.008554671324333962
474,195,5,IID,0.5025641025641026,regularized_logistic,0.4357248053860719,0.46728406129013644,0.2500608419352194,0.6932689005272245,0.5025641025641026,0.5,0.0074582922310281186,0.5,0.5025641025641026,0.2506123478324831,0.6943730213490528,0.0005515058972637155,0.0011041208218283138
475,195,5,IID,0.5230769230769231,regularized_logistic,0.5037950664136622,0.5345852307397421,0.25661480096750555,0.7064697977241158,0.47692307692307695,0.5,0.08355746886985926,0.5,0.5230769230769231,0.2507258331450668,0.6945991759168596,-0.005888967822438751,-0.011870621807256176
476,195,5,IID,0.4512820512820513,regularized_logistic,0.5357901444350042,0.49578371281598344,0.25353843150675553,0.7002327995199422,0.4512820512820513,0.5,0.07844572093572505,0.5,0.4512820512820513,0.24882845679239377,0.6908035291642668,-0.00470997471436177,-0.009429270355675423
477,195,5,IID,0.5076923076923077,regularized_logistic,0.5348274410774411,0.54934787524808,0.2504010995599369,0.6939512477968401,0.5076923076923077,0.5,0.022357837864109498,0.5,0.5076923076923077,0.2502225047679592,0.6935922482517112,-0.00017859479197768202,-0.0003589995451289685
478,195,5,IID,0.49230769230769234,regularized_logistic,0.5688131313131313,0.5432985236765421,0.25338732099895295,0.6999557389432755,0.49230769230769234,0.5,0.06335365284733485,0.5,0.49230769230769234,0.2499812433997258,0.6931097094654176,-0.0034060775992271475,-0.00684602947785784
479,195,5,IID,0.517948717948718,regularized_logistic,0.4688224141563092,0.5000973619550155,0.24986883246994665,0.6928848406771069,0.517948717948718,0.5,0.012963889615694613,0.5,0.517948717948718,0.2498687388244112,0.6928846526204238,-9.364553543722565e-08,-1.8805668311472346e-07
480,195,5,IID,0.5230769230769231,regularized_logistic,0.49177735610373186,0.5225925301758642,0.24969719465860662,0.6925415144811714,0.5230769230769231,0.5,0.013444032662230931,0.5,0.5230769230769231,0.24976646193776175,0.6926800850848073,6.926727915512743e-05,0.00013857060363586804
481,195,5,IID,0.48717948717948717,regularized_logistic,0.4803157894736842,0.5041626495585252,0.2503539400218025,0.6938551826039161,0.5128205128205128,0.521578947368421,0.017883034827099846,0.5,0.48717948717948717,0.25233669410979703,0.6978317778346874,0.0019827540879945316,0.003976595230771318
482,195,5,IID,0.5025641025641026,regularized_logistic,0.5050494424573952,0.5013855219390243,0.250036372013822,0.6932201269630792,0.5025641025641026,0.5001577950767936,0.006937397336684758,0.5,0.5025641025641026,0.25001718041537724,0.6931815480074078,-1.91915984447677e-05,-3.8578955671386694e-05
483,195,5,IID,0.5025641025641026,regularized_logistic,0.5407111298127498,0.5433866742258595,0.2527622976634502,0.6987011737175107,0.49743589743589745,0.5,0.05793468255828105,0.5,0.5025641025641026,0.25143224418956944,0.6960215617440588,-0.0013300534738807657,-0.002679611973451901
484,195,5,IID,0.4666666666666667,regularized_logistic,0.49228655959425194,0.514259270501505,0.24907023484494328,0.6912878978098168,0.5333333333333333,0.5,0.008231629916828798,0.5,0.4666666666666667,0.24909409648703412,0.6913346741997431,2.3861642090838853e-05,4.677638992633959e-05
485,195,5,IID,0.5282051282051282,regularized_logistic,0.4562051498522583,0.524777953465913,0.25002563247502735,0.693212611393011,0.5282051282051282,0.5,0.02674661650970045,0.5,0.5282051282051282,0.2503598079856533,0.693866830139253,0.00033417551062597806,0.0006542187462419413
486,195,5,IID,0.48717948717948717,regularized_logistic,0.572,0.5479687357193579,0.24964163032478573,0.6924300572155991,0.5128205128205128,0.5,0.002144179026367543,0.5,0.48717948717948717,0.2513132947693429,0.695776648081719,0.0016716644445571582,0.0033465908661198807
487,195,5,IID,0.5435897435897435,regularized_logistic,0.49077803688785243,0.5468145319256233,0.25292553316151445,0.6990062809299953,0.4564102564102564,0.49459402162391347,0.06842393410348055,0.5,0.5435897435897435,0.24831497077928333,0.6897742908613556,-0.00461056238223112,-0.009231990068639728
488,195,5,IID,0.49743589743589745,regularized_logistic,0.4912686724174206,0.49324622865375894,0.25408043651356604,0.7013873621191319,0.5025641025641026,0.5,0.062141752661386385,0.5,0.49743589743589745,0.2501253417256423,0.6933979820030616,-0.003955094787923719,-0.00798938011607031
489,195,5,IID,0.5025641025641026,regularized_logistic,0.491899852724595,0.49461529646156577,0.25060540021849104,0.6943590378657947,0.49743589743589745,0.5,0.022661418611919337,0.5,0.5025641025641026,0.2505328380610123,0.6942137071683934,-7.25621574787505e-05,-0.00014533069740130244
490,195,5,IID,0.5333333333333333,regularized_logistic,0.48214285714285715,0.5528144911555175,0.24956739413224574,0.6922929049016205,0.5333333333333333,0.5,0.02123668122382838,0.5,0.5333333333333333,0.24984085786489998,0.6928288937313811,0.0002734637326542444,0.0005359888297605808
491,195,5,IID,0.5076923076923077,regularized_logistic,0.5154671717171716,0.5291249846962631,0.2527888820738783,0.6987518058447004,0.49230769230769234,0.5,0.0534669005689003,0.5,0.5076923076923077,0.25074474736383073,0.6946377672496504,-0.0020441347100475515,-0.004114038595049996
492,195,5,IID,0.4564102564102564,regularized_logistic,0.43311426754292986,0.4388616528162814,0.2506809822775069,0.6945101130883323,0.5230769230769231,0.502755988976044,0.03967138386991144,0.5,0.4564102564102564,0.2508751854206399,0.6948977534270759,0.00019420314313300935,0.00038764033874361115
493,195,5,IID,0.517948717948718,regularized_logistic,0.4649252159258479,0.5106675599861915,0.25007156357231664,0.693290307477779,0.4512820512820513,0.4511270275963767,0.050001957223887436,0.5,0.517948717948718,0.24986873882441124,0.6928846526204238,-0.00020282474790539462,-0.0004056548573552199
494,195,5,IID,0.49743589743589745,regularized_logistic,0.5095729013254786,0.5120719945224158,0.2532074912113256,0.6996094206323841,0.5025641025641026,0.5,0.05733114643153986,0.5,0.49743589743589745,0.2524606873216941,0.69808980758158,-0.0007468038896314977,-0.0015196130508040584
495,195,5,IID,0.517948717948718,regularized_logistic,0.5262270907941858,0.5634278143736864,0.2506989226311924,0.6945455744330172,0.48205128205128206,0.5,0.03312246705469413,0.5,0.517948717948718,0.2511685659694675,0.6954858874121643,0.0004696433382750942,0.0009403129791470954
496,195,5,IID,0.49230769230769234,regularized_logistic,0.5180976430976431,0.4892654679783925,0.2509678982038344,0.6950903916511124,0.5076923076923077,0.5,0.03242003951080086,0.5,0.49230769230769234,0.2506537489557775,0.694455483173559,-0.00031414924805689415,-0.0006349084775534308
497,195,5,IID,0.48205128205128206,regularized_logistic,0.5008426374552349,0.49387876569632666,0.24959513556370572,0.6923365009150757,0.5282051282051282,0.5106382978723404,0.008312298771626139,0.5,0.48205128205128206,0.2505011042050862,0.6941495610302354,0.0009059686413804835,0.0018130601151596926
498,195,5,IID,0.5025641025641026,regularized_logistic,0.49305701662108137,0.5121483772805551,0.25075734593600746,0.6946637297045989,0.49743589743589745,0.5,0.02816209815652293,0.5,0.5025641025641026,0.25021725081830276,0.6935818027652827,-0.0005400951177046975,-0.0010819269393161912
499,195,5,IID,0.47692307692307695,regularized_logistic,0.4741724646847987,0.48191604348751593,0.24952563526464763,0.6921984436081736,0.5230769230769231,0.5,0.006946113626204897,0.5,0.47692307692307695,0.2498917160975764,0.692930611030431,0.00036608083292877236,0.000732167422257346
500,195,5,IID,0.48205128205128206,regularized_logistic,0.4842005477143459,0.48451169322441395,0.25074069554845063,0.6946292723085551,0.48205128205128206,0.498525384453339,0.02946593167971731,0.5,0.48205128205128206,0.2508102466028837,0.6947682879548662,6.955105443307019e-05,0.00013901564631113583
501,195,5,IID,0.40512820512820513,regularized_logistic,0.5467044958533391,0.46146420071945626,0.2542077291094523,0.7015673725490148,0.40512820512820513,0.5,0.11493397345787137,0.5,0.40512820512820513,0.25757747386597873,0.7083271566800156,0.0033697447565264604,0.006759784131000757
502,195,5,IID,0.49743589743589745,regularized_logistic,0.4914790658531454,0.5344908500025916,0.25075337614286614,0.6946569508875284,0.5025641025641026,0.5,0.027458446610289067,0.5,0.49743589743589745,0.2500934677643919,0.6933341339616736,-0.0006599083784742388,-0.0013228169258547862
503,195,5,IID,0.4512820512820513,regularized_logistic,0.4913976210705182,0.4415186712318169,0.24982680328094845,0.692798203368993,0.517948717948718,0.5012213254035683,0.04197437589754493,0.5,0.4512820512820513,0.24776141464345822,0.6886659623257252,-0.0020653886374902286,-0.004132241043267815
504,195,5,IID,0.5076923076923077,regularized_logistic,0.4610690235690235,0.4821286052191107,0.2536286305709482,0.7004427843408904,0.49230769230769234,0.5,0.05747874652598428,0.5,0.5076923076923077,0.24998124339972583,0.6931097094654176,-0.0036473871712223715,-0.007333074875472745
505,195,5,IID,0.46153846153846156,regularized_logistic,0.47227513227513224,0.4675012459372362,0.26032593883705446,0.7139693673487043,0.46153846153846156,0.5,0.1083703608356974,0.5,0.46153846153846156,0.25182348830733503,0.6967960899039208,-0.00850245052971943,-0.017173277444783475
506,195,5,IID,0.5230769230769231,regularized_logistic,0.43632721905966687,0.49494879933254715,0.25001200414598157,0.6931723153850169,0.5230769230769231,0.5,0.0029168461991446737,0.5,0.5230769230769231,0.2496195615053617,0.6923862042066996,-0.0003924426406198833,-0.0007861111783172836
507,195,5,IID,0.5897435897435898,regularized_logistic,0.513804347826087,0.6069057208212845,0.25615665876512167,0.7054767279495052,0.41025641025641024,0.5,0.11966180830358836,0.5,0.5897435897435898,0.25377305389326427,0.7006971011211907,-0.0023836048718574032,-0.004779626828314565
508,195,5,IID,0.441025641025641,regularized_logistic,0.5075741412417324,0.448054321985319,0.25060845726323705,0.6943641717814117,0.4461538461538462,0.5021335609131641,0.06383272879494818,0.5,0.441025641025641,0.25138264690481066,0.6959129178537713,0.0007741896415736083,0.0015487460723595525
509,195,5,IID,0.49743589743589745,regularized_logistic,0.6040395539659161,0.6331077867508632,0.2502105641543721,0.6935683915287967,0.49743589743589745,0.5,0.017607621522238714,0.5,0.49743589743589745,0.2508836617927527,0.6949169994130185,0.000673097638380582,0.001348607884221864
510,195,5,IID,0.4307692307692308,regularized_logistic,0.4433719433719434,0.4185413203341819,0.25948603125129766,0.7121921379757563,0.4307692307692308,0.5,0.1193277982583133,0.5,0.4307692307692308,0.2477294005768837,0.6886039663476542,-0.01175663067441396,-0.023588171628102117
511,195,5,IID,0.5384615384615384,regularized_logistic,0.5972486772486773,0.6421523833927711,0.2506949121435395,0.6945371351406916,0.46153846153846156,0.5,0.0484636012143006,0.5,0.5384615384615384,0.2507819453273997,0.6947112526877381,8.703318386021897e-05,0.00017411754704654836
512,195,5,IID,0.48717948717948717,regularized_logistic,0.496421052631579,0.5188836569103301,0.2545930836440376,0.7023859814289124,0.48717948717948717,0.5,0.06886225147258612,0.5,0.48717948717948717,0.2499794920831736,0.6931061646895617,-0.004613591560863994,-0.009279816739350744
513,195,5,IID,0.441025641025641,regularized_logistic,0.4886921271602304,0.47218043105159546,0.2507504841234811,0.694648228696844,0.4358974358974359,0.47701088116065715,0.06997548993779353,0.5,0.441025641025641,0.2469965796787735,0.6871317875359856,-0.0037539044447076064,-0.007516441160858367
514,195,5,IID,0.4717948717948718,regularized_logistic,0.4918742085268046,0.47916356048334596,0.25481609703233893,0.70282653249079,0.4717948717948718,0.5,0.07469561167852878,0.5,0.4717948717948718,0.24986628698123817,0.692879752380906,-0.0049498100511007614,-0.009946780109883924
515,195,5,IID,0.4717948717948718,regularized_logistic,0.5136133389615872,0.47048006777226964,0.2553334750363667,0.7038638841191898,0.4717948717948718,0.5,0.07843105124836314,0.5,0.4717948717948718,0.2500473030600755,0.6932417867668745,-0.005286171976291221,-0.01062209735231523
516,195,5,IID,0.5487179487179488,regularized_logistic,0.5871920135938827,0.6234725810340306,0.2518685619374126,0.6968856238758431,0.4512820512820513,0.5,0.06835656184190148,0.5,0.5487179487179488,0.2519922451703068,0.6971333933629458,0.00012368323289418948,0.0002477694871027003
517,195,5,IID,0.4717948717948718,regularized_logistic,0.4880751371886872,0.4691569471968018,0.2510212099539152,0.6952380775998727,0.5282051282051282,0.5,0.04099636415263619,0.5,0.4717948717948718,0.24925822987430807,0.6916632697984594,-0.0017629800796071238,-0.0035748078014132822
518,195,5,IID,0.5487179487179488,regularized_logistic,0.47589209855564996,0.5349139593387706,0.24815169738285572,0.6894656875832891,0.5487179487179488,0.5,0.01754504467497775,0.5,0.5487179487179488,0.25391449021802137,0.7009871128067877,0.005762792835165648,0.011521425223498638
519,195,5,IID,0.5487179487179488,regularized_logistic,0.6340271877655055,0.6796677913069129,0.24748503412055936,0.6881147866400866,0.5846153846153846,0.5488530161427357,0.07496980519708243,0.5,0.5487179487179488,0.24894579500139227,0.6910383698863405,0.001460760880832912,0.002923583246253858
520,195,5,IID,0.5641025641025641,regularized_logistic,0.48299465240641704,0.554209606829668,0.26822565678314325,0.7300347435990954,0.4358974358974359,0.5,0.1492597417680241,0.5,0.5641025641025641,0.2498947283620462,0.6929366370929209,-0.018330928421097042,-0.03709810650617451
521,195,5,IID,0.5384615384615384,regularized_logistic,0.4861375661375661,0.5504277948034622,0.25141346891101934,0.6959755354071606,0.46153846153846156,0.5,0.05267367277080115,0.5,0.5384615384615384,0.2491166534442268,0.6913800742395546,-0.0022968154667925567,-0.0045954611676060075
522,195,5,IID,0.49743589743589745,regularized_logistic,0.4870608037029245,0.4991297438383638,0.25007458036348196,0.6932963524996996,0.49743589743589745,0.5,0.007607540350897279,0.5,0.49743589743589745,0.25109185830448033,0.6953347950389966,0.0010172779409983734,0.0020384425392970806
523,195,5,IID,0.5333333333333333,regularized_logistic,0.4453719357565512,0.5027542423644693,0.2490408030690608,0.6912292574973484,0.5333333333333333,0.5,0.01171070082630321,0.5,0.5333333333333333,0.24974159324272022,0.6926303556673282,0.0007007901736594269,0.0014010981699797975
524,195,5,IID,0.49230769230769234,regularized_logistic,0.46064814814814814,0.48200695202216953,0.2523314030679494,0.6978244094595676,0.49230769230769234,0.5,0.04784858465790087,0.5,0.49230769230769234,0.2503443963999937,0.6938361460531767,-0.001987006667955704,-0.003988263406390913
525,195,5,IID,0.5025641025641026,regularized_logistic,0.4909530822638334,0.50030927807631,0.2500506353802091,0.6932484793535134,0.5025641025641026,0.5,0.007349260344219455,0.5,0.5025641025641026,0.2500631349617075,0.6932734576120301,1.2499581498404133e-05,2.4978258516661356e-05
526,195,5,IID,0.48205128205128206,regularized_logistic,0.4983147250895302,0.47338289370478354,0.2509094770435334,0.6949843470777995,0.517948717948718,0.5,0.03295857890076348,0.5,0.48205128205128206,0.2496968996443077,0.6925409080059867,-0.0012125773992257005,-0.0024434390718128807
527,195,5,IID,0.48717948717948717,regularized_logistic,0.4156842105263157,0.45803427517797274,0.2500510609469842,0.6932499063532874,0.5128205128205128,0.5,0.006940758022468352,0.5,0.48717948717948717,0.2499425743302528,0.6930323283294806,-0.00010848661673140692,-0.00021757802380684144
528,195,5,IID,0.48717948717948717,regularized_logistic,0.4970526315789473,0.5157293144547872,0.2499222262706039,0.6929917046059793,0.517948717948718,0.5063157894736842,0.012474793083032912,0.5,0.48717948717948717,0.24987392272140582,0.692895078686651,-4.8303549198075446e-05,-9.66259193282415e-05
529,195,5,IID,0.5538461538461539,regularized_logistic,0.5202213707960834,0.5807589013993579,0.25100411392963107,0.6951556660309551,0.4512820512820513,0.5046296296296297,0.06353226014454438,0.5,0.5538461538461539,0.24973914139954714,0.6926254591332819,-0.0012649725300839243,-0.0025302068976732484
530,195,5,IID,0.5282051282051282,regularized_logistic,0.43731532292106373,0.5207185013016287,0.24993383308914005,0.6930268152528025,0.5282051282051282,0.5,0.026809123006264923,0.5,0.5282051282051282,0.25098993168114136,0.6951276172289247,0.0010560985920013144,0.0021008019761221686
531,195,5,IID,0.5487179487179488,regularized_logistic,0.45337723024638904,0.5482093781530779,0.25593039604435514,0.7050420097740215,0.4512820512820513,0.5,0.08932579399565099,0.5,0.5487179487179488,0.25244002178637787,0.6980302478997062,-0.003490374257977269,-0.007011761874315292
532,195,5,IID,0.4717948717948718,regularized_logistic,0.517728999577881,0.4660261280223409,0.24920788046125558,0.6915621158698485,0.5282051282051282,0.5,0.003122813875352959,0.5,0.4717948717948718,0.2500473030600755,0.6932417867668745,0.0008394225988199167,0.001679670897026031
533,195,5,IID,0.5076923076923077,regularized_logistic,0.5207281144781145,0.5162026760885086,0.2513475337997617,0.6958465226113013,0.49230769230769234,0.5,0.03761691830773406,0.5,0.5076923076923077,0.24995350254553858,0.6930541839224874,-0.0013940312542231326,-0.0027923386888139
534,195,5,IID,0.558974358974359,regularized_logistic,0.49231918071260933,0.5565871069312752,0.2536071411778143,0.7003681589328679,0.441025641025641,0.5,0.08405493716354673,0.5,0.558974358974359,0.24774754421636463,0.6886392547266624,-0.005859596961449665,-0.011728904206205426
535,195,5,IID,0.5384615384615384,regularized_logistic,0.5006349206349205,0.5397602050640253,0.24855522751801665,0.6902551747269469,0.5384615384615384,0.5,0.001467778786223728,0.5,0.5384615384615384,0.2507819453273998,0.6947112526877381,0.002226717809383133,0.004456077960791283
536,195,5,IID,0.49743589743589745,regularized_logistic,0.5025247212286976,0.5269803098741079,0.25000260089474863,0.6931522347010441,0.5128205128205128,0.5110456553755522,0.007823227554372895,0.5,0.49743589743589745,0.25170797146755075,0.6965730702817928,0.001705370572802123,0.0034208355807486823
537,195,5,IID,0.4564102564102564,regularized_logistic,0.4307822768708925,0.40870769172179056,0.2541379028349331,0.7014378218987473,0.4564102564102564,0.5,0.07353119614846809,0.5,0.4564102564102564,0.2491787901554994,0.6915045257949318,-0.0049591126794336915,-0.009933296103815437
538,195,5,IID,0.47692307692307695,regularized_logistic,0.44244149272612276,0.4448514883157556,0.25266993621591,0.6985879388132021,0.5230769230769231,0.5,0.046491108131299974,0.5,0.47692307692307695,0.2498917160975764,0.692930611030431,-0.002778220118333591,-0.005657327782771171
539,195,5,IID,0.5538461538461539,regularized_logistic,0.4729672200936568,0.5285329815158222,0.25218031285575654,0.6975098270725386,0.4358974358974359,0.4885057471264368,0.07905269926099767,0.5,0.5538461538461539,0.24868435846647724,0.690515256626623,-0.003495954389279299,-0.00699457044591556
540,195,5,IID,0.49743589743589745,regularized_logistic,0.5310330317694087,0.5183190635189958,0.2513480198543576,0.6958494789884675,0.49743589743589745,0.5,0.03787918057126405,0.5,0.49743589743589745,0.2508836617927527,0.6949169994130185,-0.0004643580616049414,-0.0009324795754489523
541,195,5,IID,0.48717948717948717,regularized_logistic,0.47347368421052627,0.4680988939697627,0.2517797131511452,0.6967148363692803,0.4666666666666667,0.47605263157894734,0.05371996349794614,0.5,0.48717948717948717,0.2502460424624211,0.6936393058702048,-0.0015336706887241203,-0.003075530499075496
542,195,5,IID,0.4717948717948718,regularized_logistic,0.4661249472351203,0.4547718604654175,0.24955219462219985,0.6922516835311554,0.5282051282051282,0.5,0.007986434464697378,0.5,0.4717948717948718,0.2514335751901492,0.6960158876604668,0.0018813805679493423,0.0037642041293114437
543,195,5,IID,0.5128205128205128,regularized_logistic,0.47221052631578947,0.5140992176003636,0.2507679711666911,0.6946920418830307,0.5128205128205128,0.5,0.0232561451951504,0.5,0.5128205128205128,0.2499794920831736,0.6931061646895617,-0.0007884790835174793,-0.0015858771934690319
544,195,5,IID,0.5743589743589743,regularized_logistic,0.5579819277108433,0.6229749450704564,0.2522382300647393,0.6976249016758368,0.4256410256410256,0.5,0.0893717728208297,0.5,0.5743589743589743,0.2508938194287556,0.6949349006882543,-0.0013444106359836727,-0.0026900009875825415
545,195,5,IID,0.558974358974359,regularized_logistic,0.4725837422658417,0.5707273241733366,0.24951178683814879,0.6921706841141212,0.5487179487179488,0.4908256880733945,0.05380029982805715,0.5,0.558974358974359,0.25340128441555937,0.6999554073217942,0.0038894975774105833,0.007784723207672983
546,195,5,IID,0.5487179487179488,regularized_logistic,0.5670135938827529,0.6054349753024006,0.2519606311790081,0.6970707214415706,0.4461538461538462,0.4943181818181818,0.07928267081110262,0.5,0.5487179487179488,0.2517765530237355,0.6967015365330946,-0.000184078155272549,-0.000369184908475928
